date,actual,mean,naive,seasonal_naive,drift,sarima,sarimax_temp
2020-04-26 00:00:00+00:00,50.17241666666667,55.716641765333854,55.95719642857142,55.34271428571428,60.43809775891229,57.02441161513653,56.65021064219745
2020-05-03 00:00:00+00:00,48.16190476190476,55.716641765333854,55.95719642857142,52.813136904761905,60.48576692200103,55.41114989412035,55.30260987611661
2020-05-10 00:00:00+00:00,49.59077976190476,55.716641765333854,55.95719642857142,52.85682142857143,60.53343608508976,55.540396888758444,55.90538568534715
2020-05-17 00:00:00+00:00,50.92697619047619,55.716641765333854,55.95719642857142,55.36916666666667,60.581105248178496,56.13525097388095,57.335900008414725
2020-05-24 00:00:00+00:00,47.43964285714286,55.716641765333854,55.95719642857142,53.64008928571428,60.62877441126722,54.46677531483938,54.70696801059271
2020-05-31 00:00:00+00:00,49.52760714285715,55.716641765333854,55.95719642857142,53.98164880952381,60.67644357435596,55.81788198305435,55.85502828473347
2020-06-07 00:00:00+00:00,48.776244047619045,55.716641765333854,55.95719642857142,56.448547619047616,60.72411273744469,56.461748056196704,56.49220331551238
2020-06-14 00:00:00+00:00,48.21974404761905,55.716641765333854,55.95719642857142,55.91553571428571,60.771781900533426,56.420486347355215,56.413145969886145
2020-06-21 00:00:00+00:00,49.813946428571434,55.716641765333854,55.95719642857142,56.29283928571429,60.819451063622154,57.376477244415426,57.321770644870455
2020-06-28 00:00:00+00:00,50.48079166666666,55.716641765333854,55.95719642857142,55.683684523809525,60.86712022671089,57.349451814406834,57.85836275565794
2020-07-05 00:00:00+00:00,54.554196581196585,55.716641765333854,55.95719642857142,55.95719642857142,60.91478938979962,57.42864381096738,57.671157798657624
