date,residual
2017-10-22 00:00:00+00:00,-0.5493670435693332
2017-10-29 00:00:00+00:00,0.7068402377701162
2017-11-05 00:00:00+00:00,-3.8296888087592933
2017-11-12 00:00:00+00:00,0.3667298232915428
2017-11-19 00:00:00+00:00,-0.6682475404827031
2017-11-26 00:00:00+00:00,-0.05759993724607426
2017-12-03 00:00:00+00:00,0.41520282899728045
2017-12-10 00:00:00+00:00,1.3603746197625028
2017-12-17 00:00:00+00:00,2.1521603003371723
2017-12-24 00:00:00+00:00,3.5395482398868268
2017-12-31 00:00:00+00:00,-2.4429381862594823
2018-01-07 00:00:00+00:00,-3.3415377757267564
2018-01-14 00:00:00+00:00,0.032723956393006404
2018-01-21 00:00:00+00:00,-0.0803427708882225
2018-01-28 00:00:00+00:00,-1.4608480775572374
2018-02-04 00:00:00+00:00,0.16829363455677537
2018-02-11 00:00:00+00:00,0.3715272684155977
2018-02-18 00:00:00+00:00,-0.17322429879754964
2018-02-25 00:00:00+00:00,0.20011973732999877
2018-03-04 00:00:00+00:00,3.2915079543085355
2018-03-11 00:00:00+00:00,-1.5533131003251839
2018-03-18 00:00:00+00:00,2.90472361730194
2018-03-25 00:00:00+00:00,2.626217932069949
2018-04-01 00:00:00+00:00,-1.2372052380191647
2018-04-08 00:00:00+00:00,-0.6555162853763505
2018-04-15 00:00:00+00:00,1.8091433567096473
2018-04-22 00:00:00+00:00,-0.9737796960502365
2018-04-29 00:00:00+00:00,0.1779112049963345
2018-05-06 00:00:00+00:00,-1.282869755920217
2018-05-13 00:00:00+00:00,-0.8826310926322023
2018-05-20 00:00:00+00:00,1.6618584387998965
2018-05-27 00:00:00+00:00,0.6017016354595199
2018-06-03 00:00:00+00:00,-0.5869654698302043
2018-06-10 00:00:00+00:00,2.3313161708727534
2018-06-17 00:00:00+00:00,0.6593579570382744
2018-06-24 00:00:00+00:00,0.26287187963606584
2018-07-01 00:00:00+00:00,-0.2865576017475888
2018-07-08 00:00:00+00:00,0.23286269450328945
